anio,cat,siaf_id,pia,pim,devengado
2016,inversion,301424,1285265,4459435,3955343
2016,inversion,301425,1064505,13228384,11941907
2016,inversion,301426,1011145,6586630,5476851
2016,inversion,301427,1852310,6185932,4845035
2016,inversion,301428,2034367,13841094,11138473
2016,inversion,301429,3802344,22735926,12479832
2016,inversion,301431,777412,12447689,9735578
2016,inversion,301432,2556094,42629205,28743377
2016,inversion,301433,2745558,33418054,22877529
2016,inversion,301434,7166926,41069533,35389047
2016,inversion,301435,1493250,12307467,1316532
2016,inversion,301438,735003,11290334,313398
2016,inversion,301439,1243435,2667698,1824660
2016,inversion,301443,676549,14289164,9108014
2016,inversion,301444,831320,2444743,2014471
2016,inversion,301445,3506952,12117605,6762626
2016,inversion,301446,1321301,7733296,6561887
2016,inversion,301447,967176,9519903,3285369
2016,inversion,301448,1068136,8366387,8062386
2016,inversion,301449,1207917,1991267,1554182
2016,inversion,301450,2855800,21306028,8736118
2016,inversion,301451,1315589,3018629,2446554
2016,inversion,301452,1443613,13838080,12897875
2016,inversion,301453,1643601,3018983,2757826
2016,inversion,301454,3097111,5287700,3989350
2016,inversion,301455,325118,2472139,322877
2016,inversion,301456,320151,558820,398182
2016,inversion,301457,797275,7048496,1980451
2016,inversion,301458,741321,972544,615132
2016,inversion,301459,600378,5060166,2755450
2016,inversion,301460,489617,8151828,6420816
2016,inversion,301461,280834,311431,239950
2016,inversion,301462,306385,788169,354932
2016,inversion,301463,325039,867325,710256
2016,inversion,301464,503075,5256523,4134456
2016,inversion,301465,4023289,15262474,11623786
2016,inversion,301466,485501,2412185,1678389
2016,inversion,301467,1056463,5948596,5672375
2016,inversion,301468,1263400,2183820,1100646
2016,inversion,301469,2020529,4421853,2485168
2016,inversion,301470,858039,13838755,9441010
2016,inversion,301436,4632025,7633675,2863917
2016,inversion,301437,906686,6698666,5863287
2016,inversion,301440,1283825,2560215,1150503
2016,inversion,301441,1141858,5076000,3165310
2016,inversion,301442,700551,10373841,9541607
2016,inversion,301842,1609542,2944621,2744349
2016,inversion,301854,475598,855800,376006
2016,inversion,301856,83924,100945,76880
2016,inversion,301855,503909,1125745,913189
2016,inversion,301857,125926,158661,130752
2016,inversion,301471,5928469,27536670,19416048
2016,inversion,301472,1975807,3163399,2739869
2016,inversion,301473,586080,1883779,1477793
2016,inversion,301474,948776,7503207,2973530
2016,inversion,301475,913575,1894862,1215203
2016,inversion,301476,47777,874768,475795
2016,inversion,301477,2311167,16903695,4981394
2016,inversion,301836,803036,3007112,2058753
2016,inversion,301478,632784,5767516,5393585
2016,inversion,301479,475808,1256503,1144505
2016,inversion,301480,410018,3647352,2908026
2016,inversion,301481,35074685,137932142,96224117
2016,inversion,301482,10751259,26875445,18104930
2016,inversion,301483,3552309,4169253,3964120
2016,inversion,301484,3725471,8622150,3920334
2016,inversion,301485,3968953,8097136,7392065
2016,inversion,301486,23869550,41153119,31217943
2016,inversion,301487,4498330,10397564,6103382
2016,inversion,301488,1680691,5936595,3977546
2016,inversion,301489,1069445,1242706,966893
2016,inversion,301490,4822857,12337604,6922741
2016,inversion,301491,1900211,4322380,3496898
2016,inversion,301492,1356679,3266862,2395661
2016,inversion,301493,1080975,1932096,1802970
2016,inversion,301494,2045854,5091765,3936293
2016,inversion,301495,628288,846108,616240
2016,inversion,301496,2347473,13103464,8115958
2016,inversion,301497,1566937,3900083,2837601
2016,inversion,301498,17611331,47360943,25777229
2016,inversion,301499,243266,2182225,1233336
2016,inversion,301500,361500,4369717,771732
2016,inversion,301501,2252427,16588017,5654961
2016,inversion,301502,1849864,6746587,5511111
2016,inversion,301503,726840,5972420,5449747
2016,inversion,301504,2320560,22665286,16372423
2016,inversion,301505,777000,4027776,2490276
2016,inversion,301506,1080031,1983224,1635892
2016,inversion,301507,4285531,18001319,11352600
2016,inversion,301508,2279330,12785931,7887743
2016,inversion,301509,1987396,46735828,17981347
2016,inversion,301510,3210133,9161469,6806255
2016,inversion,301511,1010008,3989952,3189106
2016,inversion,301512,610785,1024086,769927
2016,inversion,301513,2119513,9459420,7033939
2016,inversion,301514,2591958,15464061,10720461
2016,inversion,301515,455782,2892422,2292139
2016,inversion,301516,409347,638683,487967
2016,inversion,301517,218490,3126546,2963612
2016,inversion,301518,298824,12599985,5481182
2016,inversion,301519,2817694,15367983,10122998
2016,inversion,301520,405172,7630387,5322615
2016,inversion,301521,202711,2308665,571506
2016,inversion,301522,3847556,23252100,17869206
2016,inversion,301523,540090,1166577,942706
2016,inversion,301524,889339,4601282,4055721
2016,inversion,301525,824921,18047900,9541589
2016,inversion,301526,896911,3380359,1710818
2016,inversion,301527,1192955,5620653,2508884
2016,inversion,301528,891097,6958908,4331957
2016,inversion,301847,1515120,8534165,7001506
2016,inversion,301529,17749837,53427195,24198591
2016,inversion,301530,7350817,12168507,9955400
2016,inversion,301531,5735549,50300502,10739579
2016,inversion,301532,1516717,3061117,2232496
2016,inversion,301533,537287,3015238,2161944
2016,inversion,301534,1772822,12768091,6735222
2016,inversion,301535,2520863,5790320,4213744
2016,inversion,301536,2563060,10132062,9332042
2016,inversion,301537,8807681,27841219,21188073
2016,inversion,301849,7408120,24907077,20081998
2016,inversion,301538,12330337,36932903,15933962
2016,inversion,301539,5677977,27008497,19881992
2016,inversion,301540,670965,5649617,4839758
2016,inversion,301541,2044575,3936930,2470785
2016,inversion,301542,1221462,6778079,5083348
2016,inversion,301543,4541688,29819486,21161972
2016,inversion,301544,1976919,6271844,3200301
2016,inversion,301545,3415373,4485525,3579093
2016,inversion,301546,440333,2167671,1774324
2016,inversion,301547,1790213,10540577,8853917
2016,inversion,301548,9430510,26110447,11607635
2016,inversion,301549,1177934,13970281,7140119
2016,inversion,301550,3034465,19264596,13505953
2016,inversion,301551,9008351,28529387,20539027
2016,inversion,301552,1243686,9413804,8454700
2016,inversion,301553,2097734,5715000,3978665
2016,inversion,301554,1378316,12001798,5889972
2016,inversion,301555,2498546,10038764,3709532
2016,inversion,301556,8511048,43314368,33526449
2016,inversion,301557,1036851,1294393,994732
2016,inversion,301558,1948074,6083512,2013569
2016,inversion,301559,2009542,7553888,5896419
2016,inversion,301560,2167529,10872606,9676489
2016,inversion,301561,1551840,5215393,3417366
2016,inversion,301562,1259349,21730219,15537711
2016,inversion,301563,778359,20274336,13060032
2016,inversion,301564,1336849,6007596,4329415
2016,inversion,301565,2130868,3738227,1639626
2016,inversion,301566,26824650,40264095,29252670
2016,inversion,301567,757145,5573177,4149193
2016,inversion,301568,450442,5279264,2248928
2016,inversion,301569,5640039,8821838,7282632
2016,inversion,301570,3120339,8316380,4239455
2016,inversion,301571,2103317,3062612,2652816
2016,inversion,301572,8987857,15855772,7832280
2016,inversion,301573,12323613,147553696,107989924
2016,inversion,301574,2802253,5406477,3577977
2016,inversion,301575,1609842,7159863,4351255
2016,inversion,301576,2793173,4663410,3608736
2016,inversion,301577,3505059,6387050,4107928
2016,inversion,301578,940871,1922738,1845662
2016,inversion,301579,2412292,7303634,5600319
2016,inversion,301580,507278,4717316,3927000
2016,inversion,301581,23087032,37557685,11085933
2016,inversion,301582,14309824,15572136,9126243
2016,inversion,301583,7196073,9901361,7232047
2016,inversion,301584,4339506,4048242,2658878
2016,inversion,301585,4181485,4704042,3476559
2016,inversion,301586,5435537,8761214,6011496
2016,inversion,301587,13338093,27797849,24502008
2016,inversion,301588,1244268,4784130,4236256
2016,inversion,301589,2005643,3654934,2592318
2016,inversion,301590,1620887,1861833,1207455
2016,inversion,301591,5489522,7940631,5542600
2016,inversion,301592,673705,895608,786193
2016,inversion,301593,10166728,56930668,32423111
2016,inversion,301594,2658412,12828834,11397459
2016,inversion,301595,581099,1655709,1005205
2016,inversion,301596,514679,4733649,2139513
2016,inversion,301597,1537594,14671216,2943315
2016,inversion,301598,868763,3194215,2702862
2016,inversion,301599,575617,4438471,3183953
2016,inversion,301600,1125937,8396905,6227614
2016,inversion,301601,374341,1373335,1002023
2016,inversion,301602,467549,7281275,2222455
2016,inversion,301603,580819,5790719,3911326
2016,inversion,301604,823716,7905803,5003878
2016,inversion,301605,546733,6033087,3267130
2016,inversion,301606,204652,3435807,2571364
2016,inversion,301607,279866,641562,631853
2016,inversion,301608,7408153,18707943,15015361
2016,inversion,301609,812189,9598262,3924292
2016,inversion,301610,1678375,12349111,6243947
2016,inversion,301611,3568169,5602281,4673260
2016,inversion,301612,869633,5331942,795471
2016,inversion,301613,2402920,10818656,10038849
2016,inversion,301614,469494,1577834,586916
2016,inversion,301615,1400000,11519733,3789262
2016,inversion,301616,1849000,5232569,4400078
2016,inversion,301617,2185627,10779856,6608158
2016,inversion,301618,1292671,9383706,4436594
2016,inversion,301619,674103,4106254,2786778
2016,inversion,301620,519147,6348399,2391050
2016,inversion,301621,839929,3811331,2871192
2016,inversion,301622,651932,782610,454132
2016,inversion,301623,6073236,19262112,15462496
2016,inversion,301624,2575518,2678467,2280873
2016,inversion,301625,1759677,3912359,2601892
2016,inversion,301626,3464402,7334351,4647792
2016,inversion,301627,184587,1296070,1225464
2016,inversion,301628,1452466,10374264,7920670
2016,inversion,301629,1102266,2743853,1850745
2016,inversion,301630,1416576,4076428,2663852
2016,inversion,301631,1296992,3880202,3565130
2016,inversion,301632,3557839,7084491,6155271
2016,inversion,301633,7862937,42837459,33582395
2016,inversion,301634,3796739,22241453,20989431
2016,inversion,301635,3898296,10105540,7811309
2016,inversion,301636,5038258,16544858,13586330
2016,inversion,301637,2880445,8492563,6763918
2016,inversion,301638,3078933,13378223,11379071
2016,inversion,301639,2406293,4833756,3608488
2016,inversion,301640,8339594,37173868,30661777
2016,inversion,301641,468362,1132969,803202
2016,inversion,301642,1513643,5815047,4073816
2016,inversion,301643,989911,5580977,5020752
2016,inversion,301644,702152,1596262,1514246
2016,inversion,301645,4166717,14160736,7239820
2016,inversion,301646,586279,1875659,1581612
2016,inversion,301647,704137,4332483,1183650
2016,inversion,301648,534000,2213435,1811761
2016,inversion,301649,882925,4544495,3604548
2016,inversion,301650,744291,18521143,8501466
2016,inversion,301651,1900000,4553520,3157877
2016,inversion,301652,608264,3752840,3575322
2016,inversion,301653,2564900,16317897,12519943
2016,inversion,301654,921261,1111155,881960
2016,inversion,301655,233984,1207287,989813
2016,inversion,301656,449106,643977,563989
2016,inversion,301657,2000587,9068582,3738056
2016,inversion,301658,422326,866842,769911
2016,inversion,301659,1520461,5440686,3449181
2016,inversion,301660,946328,4985160,3445865
2016,inversion,301661,1069910,3459867,3127047
2016,inversion,301662,892669,2069898,1348413
2016,inversion,301663,3999235,28261954,21261845
2016,inversion,301664,3326469,5115392,4785435
2016,inversion,301665,550924,5696595,3050563
2016,inversion,301666,849465,1633235,1492122
2016,inversion,301667,817293,7161301,3638365
2016,inversion,301668,1185766,10515741,8659579
2016,inversion,301669,1579184,6115605,3524341
2016,inversion,301670,1441903,7510483,5745629
2016,inversion,301671,698783,7913788,7671854
2016,inversion,301672,1981531,18049430,11479656
2016,inversion,301673,256997,4352707,2983841
2016,inversion,301674,717386,11274775,8234296
2016,inversion,301675,210486,2519347,1988661
2016,inversion,301676,7683259,37704074,26681045
2016,inversion,301677,5479763,15267750,9154608
2016,inversion,301678,750201,3813913,3461050
2016,inversion,301679,1377317,6858963,5742266
2016,inversion,301680,465230,2194196,1796881
2016,inversion,301681,30272497,162721595,45961163
2016,inversion,301682,1109785,12136144,11505795
2016,inversion,301683,2260277,2688155,1841482
2016,inversion,301684,1100263,5946369,5114663
2016,inversion,301685,2213639,16740210,13282379
2016,inversion,301686,908324,5638801,3168727
2016,inversion,301687,602870,5674651,4823275
2016,inversion,301688,769524,3587482,3398520
2016,inversion,301689,1003605,1925461,1519896
2016,inversion,301690,720985,10691871,4854204
2016,inversion,301691,1427649,8246758,7863327
2016,inversion,301692,326765,4783473,1631794
2016,inversion,301693,979909,3139579,2833463
2016,inversion,301841,2126028,11188956,8889840
2016,inversion,301694,2647130,13867689,9254317
2016,inversion,301695,243338,6008773,312934
2016,inversion,301696,600947,746634,621507
2016,inversion,301697,93254,665799,635071
2016,inversion,301698,635729,2011937,1482777
2016,inversion,301699,162120,543084,517760
2016,inversion,301700,292130,4985936,4890153
2016,inversion,301701,10254152,22012931,16221087
2016,inversion,301702,358877,1159886,1119605
2016,inversion,301703,280042,2522265,2375156
2016,inversion,301704,2274337,5166321,2644576
2016,inversion,301705,1341100,31083932,23795115
2016,inversion,301706,427754,5851944,1082685
2016,inversion,301707,2315723,32423742,19354684
2016,inversion,301708,384529,4679755,3926392
2016,inversion,301709,1987149,16154253,14825183
2016,inversion,301710,353880,5772207,3915149
2016,inversion,301711,170306,14734310,5874020
2016,inversion,301712,678691,16232415,12452387
2016,inversion,301713,1946548,5721513,4584378
2016,inversion,301714,258412,1786446,1677980
2016,inversion,301715,1269546,9248006,9121314
2016,inversion,301716,1040419,9829269,7134792
2016,inversion,301717,319936,5168571,4554239
2016,inversion,301718,1052849,11001801,8324944
2016,inversion,301719,339904,5327597,2940786
2016,inversion,301720,271512,14277621,4128984
2016,inversion,301721,297203,1653741,602617
2016,inversion,301722,206651,3655062,2820417
2016,inversion,301723,111502,3831263,3787690
2016,inversion,301724,3251991,14204360,11456032
2016,inversion,301725,1693068,5127980,4538753
2016,inversion,301726,608509,1278702,1103681
2016,inversion,301727,289143,2862253,2694175
2016,inversion,301728,651913,8098440,6283043
2016,inversion,301729,1339536,6633432,4846925
2016,inversion,301730,277187,4219857,3560855
2016,inversion,301731,250710,354082,208597
2016,inversion,301732,439723,964243,663913
2016,inversion,301733,1224491,6246340,4848845
2016,inversion,301734,511565,3689941,3496734
2016,inversion,301735,2723736,7516593,3947535
2016,inversion,301736,881199,1573014,1433799
2016,inversion,301737,710990,4869980,4212417
