Año,Mes,País,Turistas
2016,11,Nueva Zelandia,687
2016,11,Países Bajos,2519
2016,11,Panamá,1966
2016,11,Paraguay,708
2016,11,Polonia,1136
2016,11,Portugal,704
2016,11,Puerto Rico,69
2016,11,Reino Unido,4725
2016,11,Republica Checa,476
2016,11,Rep. Dominicana,250
2016,11,Rumania,339
2016,11,Rusia (Fed),1381
2016,11,Singapur,211
2016,11,Sudáfrica,188
2016,11,Suecia,1093
2016,11,Suiza,1840
2016,11,Tailandia,136
2016,11,Taiwán,699
2016,11,Trinidad y Tobago,34
2016,11,Turquía,288
2016,11,Ucrania,207
2016,11,Uruguay,1217
2016,11,Venezuela,7546
2016,11,Vietnam,287
2016,11,Resto del Mundo,1084
2017,11,Alemania,6142
2017,11,Argentina,12512
2017,11,Aruba,13
2017,11,Australia,3442
2017,11,Austria,680
2017,11,Bélgica,1059
2017,11,Bielorrusia,92
2017,11,Bolivia,11651
2017,11,Brasil,12978
2017,11,Bulgaria,179
2017,11,Canadá,6020
2017,11,Chile,83406
2017,11,China,2918
2017,11,Colombia,17470
2017,11,Corea del Sur,2564
2017,11,Costa Rica,1203
2017,11,Croacia,107
2017,11,Cuba,394
2017,11,Dinamarca,465
2017,11,Ecuador,28736
2017,11,Estados Unidos,43733
2017,11,Egipto,25
2017,11,El Salvador,461
2017,11,Eslovaquia,263
2017,11,Eslovenia,57
2017,11,España,12858
2017,11,Filipinas,275
2017,11,Finlandia,368
2017,11,Francia,7023
2017,11,Grecia,156
2017,11,Guatemala,724
2017,11,Honduras,268
2017,11,Hong Kong,166
2017,11,Hungría,298
2017,11,India,791
2017,11,Indonesia,213
2017,11,Irlanda,531
2017,11,Israel,487
2017,11,Italia,5386
2017,11,Japón,2923
2017,11,Lituania,119
2017,11,Malasia,195
2017,11,Marruecos,22
2017,11,México,8388
2017,11,Nicaragua,171
2017,11,Noruega,528
2017,11,Nueva Zelandia,582
2017,11,Países Bajos,2646
2017,11,Panamá,2281
2017,11,Paraguay,1043
2017,11,Polonia,1280
2017,11,Portugal,739
2017,11,Puerto Rico,50
2017,11,Reino Unido,4416
2017,11,Republica Checa,623
2017,11,Rep. Dominicana,756
2017,11,Rumania,431
2017,11,Rusia (Fed),1017
2017,11,Singapur,146
2017,11,Sudáfrica,202
2017,11,Suecia,1135
2017,11,Suiza,1759
2017,11,Tailandia,109
2017,11,Taiwán,639
2017,11,Trinidad y Tobago,58
2017,11,Turquía,246
2017,11,Ucrania,256
2017,11,Uruguay,1707
2017,11,Venezuela,30187
2017,11,Vietnam,56
2017,11,Resto del Mundo,1020
2018,11,Alemania,6561
2018,11,Argentina,13021
2018,11,Aruba,22
2018,11,Australia,3333
2018,11,Austria,724
2018,11,Bélgica,1105
2018,11,Bielorrusia,45
2018,11,Bolivia,13586
2018,11,Brasil,13495
2018,11,Bulgaria,193
2018,11,Canadá,6263
2018,11,Chile,98282
2018,11,China,3464
2018,11,Colombia,20626
2018,11,Corea del Sur,2480
2018,11,Costa Rica,1344
2018,11,Croacia,129
2018,11,Cuba,997
2018,11,Dinamarca,508
2018,11,Ecuador,31015
2018,11,Estados Unidos,48486
2018,11,Egipto,31
2018,11,El Salvador,578
2018,11,Eslovaquia,176
2018,11,Eslovenia,100
2018,11,España,12662
2018,11,Filipinas,239
2018,11,Finlandia,400
2018,11,Francia,7841
2018,11,Grecia,237
2018,11,Guatemala,727
2018,11,Honduras,316
2018,11,Hong Kong,236
2018,11,Hungría,306
2018,11,India,803
2018,11,Indonesia,256
2018,11,Irlanda,601
2018,11,Israel,459
2018,11,Italia,5460
2018,11,Japón,4055
2018,11,Lituania,133
2018,11,Malasia,258
2018,11,Marruecos,22
2018,11,México,9787
2018,11,Nicaragua,184
2018,11,Noruega,579
2018,11,Nueva Zelandia,560
2018,11,Países Bajos,2821
2018,11,Panamá,2103
2018,11,Paraguay,1050
2018,11,Polonia,1029
2018,11,Portugal,966
2018,11,Puerto Rico,110
2018,11,Reino Unido,4879
2018,11,Republica Checa,440
2018,11,Rep. Dominicana,868
2018,11,Rumania,440
2018,11,Rusia (Fed),794
2018,11,Singapur,262
2018,11,Sudáfrica,345
2018,11,Suecia,1177
2018,11,Suiza,1910
2018,11,Tailandia,116
2018,11,Taiwán,845
2018,11,Trinidad y Tobago,59
2018,11,Turquía,249
2018,11,Ucrania,232
2018,11,Uruguay,1932
2018,11,Venezuela,18749
2018,11,Vietnam,33
2018,11,Resto del Mundo,1316
2019,11,Alemania,6842
2019,11,Argentina,22016
2019,11,Aruba,20
2019,11,Australia,3137
2019,11,Austria,706
2019,11,Bélgica,1231
2019,11,Bielorrusia,40
2019,11,Bolivia,9318
2019,11,Brasil,28560
2019,11,Bulgaria,177
2019,11,Canadá,6657
2019,11,Chile,84688
2019,11,China,3375
2019,11,Colombia,18673
2019,11,Corea del Sur,2367
2019,11,Costa Rica,1735
2019,11,Croacia,175
2019,11,Cuba,1058
2019,11,Dinamarca,435
2019,11,Ecuador,31917
2019,11,Estados Unidos,47076
2019,11,Egipto,29
2019,11,El Salvador,576
2019,11,Eslovaquia,323
2019,11,Eslovenia,171
2019,11,España,13168
2019,11,Filipinas,456
2019,11,Finlandia,286
2019,11,Francia,8171
2019,11,Grecia,213
2019,11,Guatemala,814
2019,11,Honduras,254
2019,11,Hong Kong,190
2019,11,Hungría,287
2019,11,India,855
2019,11,Indonesia,220
2019,11,Irlanda,539
2019,11,Israel,526
2019,11,Italia,5159
2019,11,Japón,2512
2019,11,Lituania,161
2019,11,Malasia,206
2019,11,Marruecos,32
2019,11,México,12064
2019,11,Nicaragua,147
2019,11,Noruega,379
2019,11,Nueva Zelandia,558
2019,11,Países Bajos,2574
2019,11,Panamá,2144
2019,11,Paraguay,1196
2019,11,Polonia,1305
2019,11,Portugal,1070
2019,11,Puerto Rico,93
2019,11,Reino Unido,4596
2019,11,Republica Checa,513
2019,11,Rep. Dominicana,606
2019,11,Rumania,442
2019,11,Rusia (Fed),1074
2019,11,Singapur,226
2019,11,Sudáfrica,187
2019,11,Suecia,994
2019,11,Suiza,1953
2019,11,Tailandia,125
2019,11,Taiwán,787
2019,11,Trinidad y Tobago,36
2019,11,Turquía,376
2019,11,Ucrania,331
2019,11,Uruguay,1771
2019,11,Venezuela,3473
2019,11,Vietnam,16
2019,11,Resto del Mundo,1178
2020,11,Alemania,81
2020,11,Argentina,598
2020,11,Aruba,1
2020,11,Australia,6
2020,11,Austria,8
2020,11,Bélgica,11
2020,11,Bielorrusia,0
2020,11,Bolivia,207
2020,11,Brasil,581
2020,11,Bulgaria,3
2020,11,Canadá,96
2020,11,Chile,2242
2020,11,China,145
2020,11,Colombia,987
2020,11,Corea del Sur,28
2020,11,Costa Rica,42
2020,11,Croacia,4
2020,11,Cuba,10
2020,11,Dinamarca,9
2020,11,Ecuador,402
2020,11,Estados Unidos,4386
2020,11,Egipto,4
2020,11,El Salvador,8
2020,11,Eslovaquia,3
2020,11,Eslovenia,1
2020,11,España,327
2020,11,Filipinas,9
2020,11,Finlandia,2
2020,11,Francia,86
2020,11,Grecia,3
2020,11,Guatemala,49
2020,11,Honduras,8
2020,11,Hong Kong,0
2020,11,Hungría,1
2020,11,India,9
2020,11,Indonesia,0
2020,11,Irlanda,2
2020,11,Israel,9
2020,11,Italia,109
2020,11,Japón,31
2020,11,Lituania,4
2020,11,Malasia,0
2020,11,Marruecos,0
2020,11,México,609
2020,11,Nicaragua,1
2020,11,Noruega,6
2020,11,Nueva Zelandia,4
2020,11,Países Bajos,32
2020,11,Panamá,84
2020,11,Paraguay,29
2020,11,Polonia,6
2020,11,Portugal,17
2020,11,Puerto Rico,5
2020,11,Reino Unido,50
2020,11,Republica Checa,5
2020,11,Rep. Dominicana,73
2020,11,Rumania,8
2020,11,Rusia (Fed),23
2020,11,Singapur,0
2020,11,Sudáfrica,4
2020,11,Suecia,13
2020,11,Suiza,28
2020,11,Tailandia,2
2020,11,Taiwán,5
2020,11,Trinidad y Tobago,0
2020,11,Turquía,16
2020,11,Ucrania,18
2020,11,Uruguay,36
2020,11,Venezuela,0
2020,11,Vietnam,4
2020,11,Resto del Mundo,30
2021,11,Alemania,1551
2021,11,Argentina,2841
2021,11,Aruba,9
2021,11,Australia,113
2021,11,Austria,155
2021,11,Bélgica,331
2021,11,Bielorrusia,15
2021,11,Bolivia,717
2021,11,Brasil,3090
2021,11,Bulgaria,45
2021,11,Canadá,1454
2021,11,Chile,7945
2021,11,China,254
2021,11,Colombia,6449
2021,11,Corea del Sur,127
2021,11,Costa Rica,423
2021,11,Croacia,16
2021,11,Cuba,44
2021,11,Dinamarca,144
2021,11,Ecuador,1777
2021,11,Estados Unidos,25891
2021,11,Egipto,12
2021,11,El Salvador,101
2021,11,Eslovaquia,66
2021,11,Eslovenia,37
2021,11,España,4739
2021,11,Filipinas,41
2021,11,Finlandia,44
2021,11,Francia,2054
2021,11,Grecia,73
2021,11,Guatemala,288
2021,11,Honduras,125
2021,11,Hong Kong,2
2021,11,Hungría,139
2021,11,India,123
2021,11,Indonesia,11
2021,11,Irlanda,83
2021,11,Israel,401
2021,11,Italia,1556
2021,11,Japón,169
2021,11,Lituania,53
2021,11,Malasia,10
2021,11,Marruecos,9
2021,11,México,3536
2021,11,Nicaragua,35
2021,11,Noruega,56
2021,11,Nueva Zelandia,20
2021,11,Países Bajos,588
2021,11,Panamá,386
2021,11,Paraguay,275
2021,11,Polonia,395
2021,11,Portugal,275
2021,11,Puerto Rico,57
2021,11,Reino Unido,547
2021,11,Republica Checa,149
2021,11,Rep. Dominicana,325
2021,11,Rumania,171
2021,11,Rusia (Fed),467
2021,11,Singapur,5
2021,11,Sudáfrica,8
2021,11,Suecia,204
2021,11,Suiza,613
2021,11,Tailandia,18
2021,11,Taiwán,16
2021,11,Trinidad y Tobago,7
2021,11,Turquía,105
2021,11,Ucrania,161
2021,11,Uruguay,350
2021,11,Venezuela,0
2021,11,Vietnam,2
2021,11,Resto del Mundo,316
2022,11,Alemania,4109
2022,11,Argentina,7343
2022,11,Aruba,8
2022,11,Australia,1507
2022,11,Austria,383
2022,11,Bélgica,739
2022,11,Bielorrusia,19
2022,11,Bolivia,11868
2022,11,Brasil,8257
2022,11,Bulgaria,138
2022,11,Canadá,4807
2022,11,Chile,41003
2022,11,China,912
2022,11,Colombia,14335
2022,11,Corea del Sur,719
2022,11,Costa Rica,1675
2022,11,Croacia,113
2022,11,Cuba,316
2022,11,Dinamarca,394
2022,11,Ecuador,22594
2022,11,Estados Unidos,40694
2022,11,Egipto,14
2022,11,El Salvador,478
2022,11,Eslovaquia,182
2022,11,Eslovenia,81
2022,11,España,8588
2022,11,Filipinas,374
2022,11,Finlandia,167
2022,11,Francia,4688
2022,11,Grecia,169
2022,11,Guatemala,864
2022,11,Honduras,292
2022,11,Hong Kong,60
2022,11,Hungría,236
2022,11,India,609
2022,11,Indonesia,124
2022,11,Irlanda,467
2022,11,Israel,541
2022,11,Italia,3464
2022,11,Japón,752
2022,11,Lituania,124
2022,11,Malasia,79
2022,11,Marruecos,17
2022,11,México,7884
2022,11,Nicaragua,137
2022,11,Noruega,291
2022,11,Nueva Zelandia,294
2022,11,Países Bajos,1902
2022,11,Panamá,1630
2022,11,Paraguay,568
2022,11,Polonia,1079
2022,11,Portugal,1009
2022,11,Puerto Rico,87
2022,11,Reino Unido,3428
2022,11,Republica Checa,356
2022,11,Rep. Dominicana,989
2022,11,Rumania,385
2022,11,Rusia (Fed),559
2022,11,Singapur,98
2022,11,Sudáfrica,108
2022,11,Suecia,581
2022,11,Suiza,1156
2022,11,Tailandia,53
2022,11,Taiwán,106
2022,11,Trinidad y Tobago,38
2022,11,Turquía,254
2022,11,Ucrania,164
2022,11,Uruguay,920
2022,11,Venezuela,0
2022,11,Vietnam,31
2022,11,Resto del Mundo,888
2023,11,Alemania,4311
2023,11,Argentina,7136
2023,11,Aruba,8
2023,11,Australia,1804
2023,11,Austria,422
2023,11,Bélgica,717
2023,11,Bielorrusia,38
2023,11,Bolivia,14684
2023,11,Brasil,11762
2023,11,Bulgaria,127
2023,11,Canadá,4472
2023,11,Chile,48575
2023,11,China,2692
2023,11,Colombia,14660
2023,11,Corea del Sur,1651
2023,11,Costa Rica,1577
2023,11,Croacia,112
2023,11,Cuba,376
2023,11,Dinamarca,352
2023,11,Ecuador,25065
2023,11,Estados Unidos,43633
2023,11,Egipto,20
2023,11,El Salvador,333
2023,11,Eslovaquia,198
2023,11,Eslovenia,129
2023,11,España,9265
2023,11,Filipinas,380
2023,11,Finlandia,195
2023,11,Francia,4610
2023,11,Grecia,281
2023,11,Guatemala,1006
2023,11,Honduras,433
2023,11,Hong Kong,137
2023,11,Hungría,293
2023,11,India,850
2023,11,Indonesia,136
2023,11,Irlanda,507
2023,11,Israel,149
2023,11,Italia,3001
2023,11,Japón,1020
2023,11,Lituania,92
2023,11,Malasia,226
2023,11,Marruecos,13
2023,11,México,8258
2023,11,Nicaragua,91
2023,11,Noruega,287
2023,11,Nueva Zelandia,232
2023,11,Países Bajos,1758
2023,11,Panamá,1949
2023,11,Paraguay,566
2023,11,Polonia,1224
2023,11,Portugal,558
2023,11,Puerto Rico,164
2023,11,Reino Unido,3494
2023,11,Republica Checa,388
2023,11,Rep. Dominicana,968
2023,11,Rumania,407
2023,11,Rusia (Fed),687
2023,11,Singapur,156
2023,11,Sudáfrica,124
2023,11,Suecia,644
2023,11,Suiza,1278
2023,11,Tailandia,70
2023,11,Taiwán,368
2023,11,Trinidad y Tobago,22
2023,11,Turquía,460
2023,11,Ucrania,254
2023,11,Uruguay,1013
2023,11,Venezuela,0
2023,11,Vietnam,37
2023,11,Resto del Mundo,937
2012,12,Alemania,4681
2012,12,Argentina,14774
2012,12,Aruba,33
2012,12,Australia,3145
2012,12,Austria,525
2012,12,Bélgica,860
2012,12,Bielorrusia,58
2012,12,Bolivia,9981
2012,12,Brasil,10018
2012,12,Bulgaria,98
2012,12,Canadá,6069
2012,12,Chile,62259
2012,12,China,1333
2012,12,Colombia,14352
2012,12,Corea del Sur,1428
2012,12,Costa Rica,1143
2012,12,Croacia,67
2012,12,Cuba,271
2012,12,Dinamarca,388
2012,12,Ecuador,13420
2012,12,Estados Unidos,40578
2012,12,Egipto,24
2012,12,El Salvador,509
2012,12,Eslovaquia,85
2012,12,Eslovenia,28
2012,12,España,9768
2012,12,Filipinas,173
2012,12,Finlandia,290
2012,12,Francia,4848
2012,12,Grecia,161
2012,12,Guatemala,285
2012,12,Honduras,173
2012,12,Hong Kong,103
2012,12,Hungría,77
2012,12,India,380
2012,12,Indonesia,120
2012,12,Irlanda,280
2012,12,Israel,380
2012,12,Italia,4282
2012,12,Japón,4542
2012,12,Lituania,57
2012,12,Malasia,123
2012,12,Marruecos,21
2012,12,México,5476
2012,12,Nicaragua,103
2012,12,Noruega,464
2012,12,Nueva Zelandia,416
2012,12,Países Bajos,2165
2012,12,Panamá,1048
2012,12,Paraguay,346
2012,12,Polonia,289
2012,12,Portugal,373
2012,12,Puerto Rico,68
2012,12,Reino Unido,3097
2012,12,Republica Checa,172
2012,12,Rep. Dominicana,224
2012,12,Rumania,148
2012,12,Rusia (Fed),902
2012,12,Singapur,175
2012,12,Sudáfrica,353
2012,12,Suecia,1733
2012,12,Suiza,2036
2012,12,Tailandia,62
2012,12,Taiwán,269
2012,12,Trinidad y Tobago,36
2012,12,Turquía,84
2012,12,Ucrania,185
2012,12,Uruguay,707
2012,12,Venezuela,8952
2012,12,Vietnam,87
2012,12,Resto del Mundo,761
2013,12,Alemania,4745
2013,12,Argentina,14973
2013,12,Aruba,37
2013,12,Australia,3073
2013,12,Austria,482
2013,12,Bélgica,839
2013,12,Bielorrusia,34
2013,12,Bolivia,13653
2013,12,Brasil,11445
2013,12,Bulgaria,85
2013,12,Canadá,6241
2013,12,Chile,66552
2013,12,China,1151
2013,12,Colombia,14254
2013,12,Corea del Sur,1649
2013,12,Costa Rica,1056
2013,12,Croacia,74
2013,12,Cuba,245
2013,12,Dinamarca,416
2013,12,Ecuador,20732
2013,12,Estados Unidos,44734
2013,12,Egipto,30
2013,12,El Salvador,380
2013,12,Eslovaquia,53
2013,12,Eslovenia,32
2013,12,España,10623
2013,12,Filipinas,202
2013,12,Finlandia,335
2013,12,Francia,4301
2013,12,Grecia,146
2013,12,Guatemala,310
2013,12,Honduras,187
2013,12,Hong Kong,172
2013,12,Hungría,72
2013,12,India,354
2013,12,Indonesia,225
2013,12,Irlanda,342
2013,12,Israel,465
2013,12,Italia,4489
2013,12,Japón,5432
2013,12,Lituania,42
2013,12,Malasia,166
2013,12,Marruecos,20
2013,12,México,6099
2013,12,Nicaragua,100
2013,12,Noruega,501
2013,12,Nueva Zelandia,431
2013,12,Países Bajos,2136
2013,12,Panamá,1317
2013,12,Paraguay,435
2013,12,Polonia,278
2013,12,Portugal,322
2013,12,Puerto Rico,71
2013,12,Reino Unido,3433
2013,12,Republica Checa,189
2013,12,Rep. Dominicana,216
2013,12,Rumania,129
2013,12,Rusia (Fed),934
2013,12,Singapur,188
2013,12,Sudáfrica,253
2013,12,Suecia,1508
2013,12,Suiza,1953
2013,12,Tailandia,94
2013,12,Taiwán,278
2013,12,Trinidad y Tobago,44
2013,12,Turquía,126
2013,12,Ucrania,180
2013,12,Uruguay,709
2013,12,Venezuela,13263
2013,12,Vietnam,96
2013,12,Resto del Mundo,860
2014,12,Alemania,5236
2014,12,Argentina,16213
2014,12,Aruba,21
2014,12,Australia,3466
2014,12,Austria,539
2014,12,Bélgica,1004
2014,12,Bielorrusia,56
2014,12,Bolivia,14569
2014,12,Brasil,13777
2014,12,Bulgaria,86
2014,12,Canadá,6594
2014,12,Chile,69890
2014,12,China,1641
2014,12,Colombia,18353
2014,12,Corea del Sur,2607
2014,12,Costa Rica,1302
2014,12,Croacia,69
2014,12,Cuba,375
2014,12,Dinamarca,473
2014,12,Ecuador,22673
2014,12,Estados Unidos,46160
2014,12,Egipto,30
2014,12,El Salvador,443
2014,12,Eslovaquia,69
2014,12,Eslovenia,49
2014,12,España,10758
2014,12,Filipinas,274
2014,12,Finlandia,447
2014,12,Francia,4999
2014,12,Grecia,153
2014,12,Guatemala,348
2014,12,Honduras,231
2014,12,Hong Kong,158
2014,12,Hungría,117
2014,12,India,557
2014,12,Indonesia,266
2014,12,Irlanda,414
2014,12,Israel,451
2014,12,Italia,4905
2014,12,Japón,5015
2014,12,Lituania,58
2014,12,Malasia,217
2014,12,Marruecos,39
2014,12,México,6475
2014,12,Nicaragua,110
2014,12,Noruega,544
2014,12,Nueva Zelandia,543
2014,12,Países Bajos,2276
2014,12,Panamá,1460
2014,12,Paraguay,763
2014,12,Polonia,457
2014,12,Portugal,472
2014,12,Puerto Rico,64
2014,12,Reino Unido,3490
2014,12,Republica Checa,143
2014,12,Rep. Dominicana,281
2014,12,Rumania,130
2014,12,Rusia (Fed),950
2014,12,Singapur,283
2014,12,Sudáfrica,347
2014,12,Suecia,1687
2014,12,Suiza,1936
2014,12,Tailandia,159
2014,12,Taiwán,276
2014,12,Trinidad y Tobago,49
2014,12,Turquía,190
2014,12,Ucrania,192
2014,12,Uruguay,955
2014,12,Venezuela,4144
2014,12,Vietnam,121
2014,12,Resto del Mundo,1702
2015,12,Alemania,5348
2015,12,Argentina,16695
2015,12,Aruba,23
2015,12,Australia,3834
2015,12,Austria,542
2015,12,Bélgica,966
2015,12,Bielorrusia,63
2015,12,Bolivia,14915
2015,12,Brasil,11458
2015,12,Bulgaria,94
2015,12,Canadá,7163
2015,12,Chile,76282
2015,12,China,2001
2015,12,Colombia,16526
2015,12,Corea del Sur,2796
2015,12,Costa Rica,1664
2015,12,Croacia,92
2015,12,Cuba,341
2015,12,Dinamarca,508
2015,12,Ecuador,23534
2015,12,Estados Unidos,51686
2015,12,Egipto,28
2015,12,El Salvador,460
2015,12,Eslovaquia,54
2015,12,Eslovenia,48
2015,12,España,11365
2015,12,Filipinas,213
2015,12,Finlandia,327
2015,12,Francia,4981
2015,12,Grecia,141
2015,12,Guatemala,428
2015,12,Honduras,212
2015,12,Hong Kong,273
2015,12,Hungría,95
2015,12,India,523
2015,12,Indonesia,126
2015,12,Irlanda,434
2015,12,Israel,436
2015,12,Italia,5506
2015,12,Japón,4475
2015,12,Lituania,55
2015,12,Malasia,261
2015,12,Marruecos,22
2015,12,México,6957
2015,12,Nicaragua,97
2015,12,Noruega,443
2015,12,Nueva Zelandia,609
2015,12,Países Bajos,2373
2015,12,Panamá,1319
2015,12,Paraguay,679
2015,12,Polonia,511
2015,12,Portugal,560
2015,12,Puerto Rico,63
2015,12,Reino Unido,3713
2015,12,Republica Checa,181
2015,12,Rep. Dominicana,273
2015,12,Rumania,173
2015,12,Rusia (Fed),767
2015,12,Singapur,298
2015,12,Sudáfrica,361
2015,12,Suecia,1739
2015,12,Suiza,2083
2015,12,Tailandia,160
2015,12,Taiwán,422
2015,12,Trinidad y Tobago,62
2015,12,Turquía,238
2015,12,Ucrania,194
2015,12,Uruguay,743
2015,12,Venezuela,4658
2015,12,Vietnam,69
2015,12,Resto del Mundo,973
2016,12,Alemania,5314
2016,12,Argentina,19434
2016,12,Aruba,34
2016,12,Australia,3530
2016,12,Austria,552
2016,12,Bélgica,931
2016,12,Bielorrusia,54
2016,12,Bolivia,17101
2016,12,Brasil,12705
2016,12,Bulgaria,91
2016,12,Canadá,7168
2016,12,Chile,84565
2016,12,China,2762
2016,12,Colombia,21537
2016,12,Corea del Sur,2684
2016,12,Costa Rica,1727
2016,12,Croacia,77
2016,12,Cuba,387
2016,12,Dinamarca,354
2016,12,Ecuador,30861
2016,12,Estados Unidos,54392
2016,12,Egipto,23
2016,12,El Salvador,417
2016,12,Eslovaquia,65
2016,12,Eslovenia,52
2016,12,España,12685
2016,12,Filipinas,146
2016,12,Finlandia,314
2016,12,Francia,5232
2016,12,Grecia,156
2016,12,Guatemala,403
2016,12,Honduras,209
2016,12,Hong Kong,170
2016,12,Hungría,94
2016,12,India,551
2016,12,Indonesia,117
2016,12,Irlanda,403
2016,12,Israel,531
2016,12,Italia,5894
2016,12,Japón,4014
2016,12,Lituania,60
2016,12,Malasia,124
2016,12,Marruecos,32
2016,12,México,8656
2016,12,Nicaragua,114
2016,12,Noruega,452
2016,12,Nueva Zelandia,620
2016,12,Países Bajos,2329
2016,12,Panamá,1475
2016,12,Paraguay,674
2016,12,Polonia,387
2016,12,Portugal,483
2016,12,Puerto Rico,84
2016,12,Reino Unido,4024
2016,12,Republica Checa,152
2016,12,Rep. Dominicana,253
2016,12,Rumania,166
2016,12,Rusia (Fed),925
2016,12,Singapur,264
2016,12,Sudáfrica,282
2016,12,Suecia,1497
2016,12,Suiza,2116
2016,12,Tailandia,134
2016,12,Taiwán,336
2016,12,Trinidad y Tobago,57
2016,12,Turquía,305
2016,12,Ucrania,215
2016,12,Uruguay,938
2016,12,Venezuela,8087
2016,12,Vietnam,54
2016,12,Resto del Mundo,1026
2017,12,Alemania,5872
2017,12,Argentina,22140
2017,12,Aruba,23
2017,12,Australia,3441
2017,12,Austria,610
2017,12,Bélgica,911
2017,12,Bielorrusia,121
2017,12,Bolivia,18107
2017,12,Brasil,15193
2017,12,Bulgaria,94
2017,12,Canadá,7860
2017,12,Chile,86976
2017,12,China,3514
2017,12,Colombia,21137
2017,12,Corea del Sur,3604
2017,12,Costa Rica,1656
2017,12,Croacia,121
2017,12,Cuba,506
2017,12,Dinamarca,482
2017,12,Ecuador,29273
2017,12,Estados Unidos,57470
2017,12,Egipto,20
2017,12,El Salvador,464
2017,12,Eslovaquia,92
2017,12,Eslovenia,35
2017,12,España,13116
2017,12,Filipinas,530
2017,12,Finlandia,307
2017,12,Francia,5576
2017,12,Grecia,210
2017,12,Guatemala,579
2017,12,Honduras,244
2017,12,Hong Kong,275
2017,12,Hungría,112
2017,12,India,828
2017,12,Indonesia,373
2017,12,Irlanda,385
2017,12,Israel,531
2017,12,Italia,6652
2017,12,Japón,4209
2017,12,Lituania,63
2017,12,Malasia,174
2017,12,Marruecos,31
2017,12,México,8978
2017,12,Nicaragua,128
2017,12,Noruega,441
2017,12,Nueva Zelandia,669
